timestamp,irradiance_W_m2,temp_C,humidity_pct,wind_speed_kmph,precipitation_probability_pct,air_pressure_hPa,uv_index
25/05/2022 16:00,299.92,32.67,62.3,20.27,9.9,1014.01,3.01
25/05/2022 17:00,39.47,32.11,60.9,19.44,13.6,1011.45,1.78
25/05/2022 18:00,8.56,32.07,64.7,20.06,9,1011.28,0
25/05/2022 19:00,0.88,31.14,60.5,21.39,21.5,1012.06,0
25/05/2022 20:00,2.03,29.73,59.6,20.19,29,1013.42,0
25/05/2022 21:00,8.24,28.51,60.8,20.08,8.5,1013.21,0
25/05/2022 22:00,7.93,27.12,62.4,19.74,0,1014.18,0
25/05/2022 23:00,2.85,26.6,63.3,19.7,4.7,1012.84,0
26/05/2022 00:00,5.78,26.6,67.2,18.9,10.6,1012.49,0
26/05/2022 01:00,6.06,26.6,65.3,17.68,2.5,1014.63,0
26/05/2022 02:00,0,26.6,67.9,19.42,13.3,1012.38,0
26/05/2022 03:00,3.68,26.6,72.2,17.7,6.5,1010.45,0
26/05/2022 04:00,0.29,26.6,73.5,13.59,9.1,1013.1,0
26/05/2022 05:00,5.59,27.46,74.6,13.93,8.9,1014.3,0
26/05/2022 06:00,0,28.14,69.9,16.27,13.4,1011.56,0
26/05/2022 07:00,71.64,29.38,71.3,14.68,14.3,1011.81,1.82
26/05/2022 08:00,367.56,30.26,72.1,15.49,4.3,1013.16,3.5
26/05/2022 09:00,641.76,31.61,71.8,15.67,9.4,1013.28,4.51
26/05/2022 10:00,876.95,32.29,68.9,15.86,3.5,1013.16,5.84
26/05/2022 11:00,973.83,32.47,72.1,15.19,18.2,1013.86,6.25
26/05/2022 12:00,1003.68,33.19,66.5,18.02,0.1,1014.96,7.02
26/05/2022 13:00,948.89,33.47,62.1,15.95,2.7,1013.22,6.31
26/05/2022 14:00,789.44,33.91,64.4,17.39,6.8,1013.37,5.77
26/05/2022 15:00,575.44,34.07,61.6,17.5,24.5,1012.5,4.27
26/05/2022 16:00,287.01,32.75,63.9,20.3,0,1013.02,3.18
26/05/2022 17:00,40.99,32.4,61.2,19.25,18.3,1012.22,1.67
26/05/2022 18:00,1.29,31.37,60.8,20.7,9.2,1013.51,0
26/05/2022 19:00,0,31.25,60.7,21.63,0.6,1011.96,0
26/05/2022 20:00,0,29.64,60.6,21.56,8.7,1012.2,0
26/05/2022 21:00,0.91,28.53,64.6,21.21,0,1014.11,0
26/05/2022 22:00,0,27.44,62.7,20.33,1.6,1013.3,0
26/05/2022 23:00,3.87,26.6,65.2,20.03,7.5,1011.89,0
27/05/2022 00:00,0,26.6,67.7,20.88,19.4,1011.39,0
27/05/2022 01:00,0,26.6,65.6,16.96,14.3,1010.55,0
27/05/2022 02:00,0,26.6,67.5,17.74,8.3,1012.54,0
27/05/2022 03:00,0,26.6,73.9,16.14,4,1011.49,0
27/05/2022 04:00,15.74,26.6,71.1,17.36,7.3,1011.04,0
27/05/2022 05:00,0,27.4,70.9,16.57,12.2,1015.52,0
27/05/2022 06:00,0,28.16,71.2,14.49,6.3,1014.11,0
27/05/2022 07:00,69.42,29.42,72,14.26,0,1011.78,1.81
27/05/2022 08:00,373.73,30.22,70.6,13.91,2.2,1013.78,3.47
27/05/2022 09:00,627.68,31.55,71.8,15.65,8.1,1012.71,5
27/05/2022 10:00,859.04,32.18,70.6,16.49,13.7,1012.86,6.18
27/05/2022 11:00,970.46,32.61,66.4,18.97,3.1,1012.78,6.25
27/05/2022 12:00,988.44,33.8,66.1,16.57,13.7,1012.15,6.54
27/05/2022 13:00,915.54,33.97,63.1,17.16,18.5,1011.35,6.4
27/05/2022 14:00,775.94,33.99,63.8,17.03,10.4,1014.18,5.38
27/05/2022 15:00,564.23,34.03,58.1,18.26,10.5,1013.16,4.66
27/05/2022 16:00,294.75,32.27,58.5,20.25,9.9,1013.43,3.02
27/05/2022 17:00,38.43,32.41,60.2,19.22,7.2,1012.13,1.7
27/05/2022 18:00,8.23,31.41,59.8,23.15,10.9,1015.49,0
27/05/2022 19:00,0,30.38,58.7,21.67,5,1013.37,0
27/05/2022 20:00,0,29.28,63.3,21.81,9.9,1013.89,0
27/05/2022 21:00,0,28.38,61.6,20.55,12.9,1014.22,0
27/05/2022 22:00,6.94,27.42,64.6,22.44,0,1012.66,0
27/05/2022 23:00,10.8,26.6,65.2,20.78,3.5,1014.16,0
28/05/2022 00:00,0.74,26.6,64.3,19.6,15.7,1012.98,0
28/05/2022 01:00,0.42,26.83,65.2,18.8,7.7,1013.22,0
28/05/2022 02:00,0,26.6,69.2,18.39,19.7,1014.08,0
28/05/2022 03:00,0,26.6,71.6,17.13,2,1012.33,0
28/05/2022 04:00,2.04,26.6,71.6,16.05,10.6,1013.04,0
28/05/2022 05:00,16.99,26.81,71.9,15.38,0,1013.46,0
28/05/2022 06:00,0,28.35,71.4,15.03,10.9,1011.8,0
28/05/2022 07:00,73.89,29.14,73.5,14.47,24.4,1013.03,1.86
28/05/2022 08:00,369.61,30.34,70.9,14.53,0,1013.21,3.28
28/05/2022 09:00,635.97,31.49,67.8,16.17,17.5,1013.18,4.87
28/05/2022 10:00,858.29,32.31,67.2,15.84,13.7,1012.99,6.01
28/05/2022 11:00,976.76,32.46,68,15.42,10.6,1012.19,6.71
28/05/2022 12:00,985.86,33.54,67.1,16.33,15.9,1014.23,6.93
28/05/2022 13:00,950.52,34.07,64.6,16.88,11.3,1011.71,6.26
28/05/2022 14:00,796.97,33.79,64.4,16.88,0,1013.87,5.72
28/05/2022 15:00,588.05,34.22,63.3,20.64,6.7,1012.68,4.35
28/05/2022 16:00,302.77,32.82,61.2,21.15,0,1015.54,3.17
28/05/2022 17:00,37.71,31.91,59.5,18.26,1,1013.97,1.69
28/05/2022 18:00,0,31.73,60.1,20.5,12.9,1014.16,0
28/05/2022 19:00,13.13,30.72,61.1,22.09,6.7,1012.51,0
28/05/2022 20:00,0,29.19,64.2,20.78,3.3,1013.62,0
28/05/2022 21:00,0,27.7,62.9,20.42,0,1013.56,0
28/05/2022 22:00,0,27.38,63.3,20.68,2.7,1014.14,0
28/05/2022 23:00,1.22,26.6,64,20.52,15.8,1014.27,0
29/05/2022 00:00,0,26.68,66.6,18.9,15.7,1012.71,0
29/05/2022 01:00,0,27.01,68.6,20.84,4.9,1011.47,0
29/05/2022 02:00,0,26.6,67.5,16.84,5.5,1013.85,0
29/05/2022 03:00,0,26.6,68,15.61,0,1013.55,0
29/05/2022 04:00,0,26.6,73.9,17.09,1.6,1014.91,0
29/05/2022 05:00,0,27.1,72.7,16,10,1014.38,0
29/05/2022 06:00,8.47,28.25,71.1,14.82,13.3,1013.61,0
29/05/2022 07:00,79.72,28.94,73.3,15.07,0.5,1014.41,2.04
29/05/2022 08:00,374.63,29.82,71.9,13.65,6.1,1013.51,3.17
29/05/2022 09:00,643.52,31.22,71.1,13.93,0,1012.75,5.01
29/05/2022 10:00,860.44,32.63,69.4,15.37,9,1012.18,5.98
29/05/2022 11:00,975.72,33,66.6,15.14,0.5,1012.74,6.27
29/05/2022 12:00,1036.77,33.75,68.7,14.41,2.3,1012.58,6.62
29/05/2022 13:00,939.78,34.11,65.5,17.91,7.4,1014.1,6.26
29/05/2022 14:00,808.03,34.28,64.9,17.82,2.9,1014.63,5.7
29/05/2022 15:00,591.44,33.64,61.8,20.42,2.3,1013,4.47
29/05/2022 16:00,308.27,32.47,60.7,19.38,7.1,1013.04,3.13
29/05/2022 17:00,30.71,32.13,61.2,20.46,8,1013.91,1.84
29/05/2022 18:00,0,31.18,62.5,20.71,12.1,1014.07,0
29/05/2022 19:00,0,30.54,60.8,21.71,12.7,1011.88,0
29/05/2022 20:00,8.44,29.87,61.4,21.1,12.7,1014.04,0
29/05/2022 21:00,0,28.66,60.5,21.98,7.1,1011.19,0
29/05/2022 22:00,0,27,65,20.89,0.7,1011.95,0
29/05/2022 23:00,3.31,26.6,64,18.32,8.5,1011.64,0
30/05/2022 00:00,0,26.76,66.1,19.5,7.3,1012.19,0
30/05/2022 01:00,0.39,26.6,68.6,18.13,22.9,1013.22,0
30/05/2022 02:00,0,26.6,70.7,19.49,8.1,1011.35,0
30/05/2022 03:00,0,26.6,68.8,16.68,5.6,1013.96,0
30/05/2022 04:00,0,26.6,71.9,16.49,6,1013.67,0
30/05/2022 05:00,13.61,27.34,71.4,14.25,11.6,1010.46,0
30/05/2022 06:00,0,28.52,73.9,15.33,7.3,1011.29,0
30/05/2022 07:00,77.24,29.21,72.3,14.82,0,1012.66,1.97
30/05/2022 08:00,373.09,30.43,70.9,14.12,18.3,1013.86,3.43
30/05/2022 09:00,650.79,31.49,69.4,14.75,14.3,1013.06,4.85
30/05/2022 10:00,864.59,31.82,70.2,15.31,10.4,1013.38,5.65
30/05/2022 11:00,982.89,32.96,68.8,15.46,13.7,1014.16,6.83
30/05/2022 12:00,1018.05,33.75,66.4,15.06,0,1015.31,6.71
30/05/2022 13:00,965.5,33.35,65.2,16.67,8.3,1013.49,6.52
30/05/2022 14:00,811.79,34.14,60.9,19.03,6.4,1012.48,5.84
30/05/2022 15:00,587.09,34.09,64.2,19.37,3.4,1013.24,4.95
30/05/2022 16:00,310.24,32.19,60.7,19,0,1014.12,3.13
30/05/2022 17:00,22.94,32.18,59.6,20.01,7.6,1013.83,1.84
30/05/2022 18:00,0,31.42,58.5,21.72,9,1012.93,0
30/05/2022 19:00,0,30.51,58.4,20.72,1.8,1014.3,0
30/05/2022 20:00,1.89,29.69,59.6,20.83,3.8,1013.02,0
30/05/2022 21:00,0,28.4,60.3,21.35,0,1012.11,0
30/05/2022 22:00,0,27.21,63.2,20.76,13.6,1012.28,0
30/05/2022 23:00,0,26.6,62.3,20.98,2.6,1011.75,0
31/05/2022 00:00,5.53,26.9,66.5,20.05,15.8,1014.15,0
31/05/2022 01:00,7.79,26.6,70.4,18.71,1.9,1014.03,0
31/05/2022 02:00,0.8,26.6,67.4,16.27,16.7,1013.32,0
31/05/2022 03:00,12.67,26.6,70.7,18.03,0.9,1013.23,0
31/05/2022 04:00,8.57,26.6,72.1,16.23,17.8,1012.41,0
31/05/2022 05:00,5.97,27.59,70.6,16.74,6.8,1012.44,0
31/05/2022 06:00,4.74,28.51,72.2,14.23,7.4,1013.07,0
31/05/2022 07:00,58.99,29.21,70.6,15.3,1.5,1014.34,1.88
31/05/2022 08:00,369.55,30.29,70.5,16.07,1.7,1012.34,3.7
31/05/2022 09:00,637.5,31.53,70.2,13.94,17.1,1013.87,4.47
31/05/2022 10:00,861.26,32.23,70.7,16.15,12.4,1013.78,5.94
31/05/2022 11:00,971.29,32.91,68.3,15.37,22.2,1014.1,6.31
31/05/2022 12:00,991.03,33.05,65.8,15.83,7.4,1012.43,6.93
31/05/2022 13:00,939.36,33.68,63.5,16.33,3.4,1011.54,6.46
31/05/2022 14:00,775.43,34.24,62.9,17.16,9.2,1012.66,5.53
31/05/2022 15:00,594.77,34.04,62.3,18.42,17.6,1012.18,4.8
31/05/2022 16:00,304.65,32.6,60.2,19.27,12.9,1012.09,3.07
31/05/2022 17:00,27.3,32.49,60.4,18,7.9,1013.07,1.8
31/05/2022 18:00,0.28,31.54,61.5,20.74,17.1,1014.46,0
31/05/2022 19:00,0,30.43,62.8,19.13,9.6,1014.87,0
31/05/2022 20:00,0,29.33,60.4,19.72,0,1011.36,0
31/05/2022 21:00,2.31,28.21,63.5,21.41,6,1011.12,0
31/05/2022 22:00,2.18,27.07,64.5,21.06,11.8,1011.12,0
31/05/2022 23:00,0,26.6,65.7,20.84,16.4,1013.49,0
01/06/2022 00:00,0,27.46,77.7,24.09,63,1012.81,0
01/06/2022 01:00,0,26.7,82,22.88,34.7,1013.11,0
01/06/2022 02:00,0,26.94,81.1,22.37,71.2,1014,0
01/06/2022 03:00,3.38,26.7,83.9,24.09,44.8,1012.79,0
01/06/2022 04:00,0,26.7,82.6,19.89,65.7,1013.21,0
01/06/2022 05:00,0,27.19,83.5,20.71,77.7,1013.21,0
01/06/2022 06:00,6.69,28.51,87.5,18.68,68.5,1013.5,0
01/06/2022 07:00,61.42,28.85,86.2,20.03,60.6,1012.8,1.6
01/06/2022 08:00,277.57,29.26,84,19.59,61.8,1011.22,2.8
01/06/2022 09:00,518.24,30.03,81.6,16.37,48.5,1013.02,4.24
01/06/2022 10:00,683.65,30.56,80.2,18.04,75.8,1013.53,4.97
01/06/2022 11:00,742.41,31.02,81.2,20.14,66.9,1013.57,5.72
01/06/2022 12:00,860.22,31.86,77.7,20.37,42.6,1015,5.69
01/06/2022 13:00,762.09,31.78,75.7,20,56.8,1011.43,5.46
01/06/2022 14:00,643.51,32.06,75.1,21.03,46.5,1012.66,4.97
01/06/2022 15:00,479.2,31.83,73.4,25.68,66.7,1013.56,3.85
01/06/2022 16:00,221.39,31.29,77.1,24.89,51.8,1012.28,2.71
01/06/2022 17:00,34.83,30.47,72.8,26.6,70.1,1012.25,1.54
01/06/2022 18:00,3.81,30.4,72,26.57,44.2,1012.9,0
01/06/2022 19:00,2.67,29.93,72.2,26.36,32.9,1014.22,0
01/06/2022 20:00,4.25,29.36,74.9,27.04,30,1011.49,0
01/06/2022 21:00,0,28.24,76.4,26.71,54.7,1011.5,0
01/06/2022 22:00,16.66,27.23,72.6,24.48,59.2,1014.38,0
01/06/2022 23:00,0,26.7,74.4,25.01,31.4,1013.61,0
02/06/2022 00:00,0,26.7,78.2,22.86,50.6,1014.01,0
02/06/2022 01:00,0,26.7,80.2,22.4,57.3,1012.5,0
02/06/2022 02:00,0.16,26.71,83.4,21.36,60.8,1012.71,0
02/06/2022 03:00,0,26.7,82.4,23.03,49.1,1011.65,0
02/06/2022 04:00,0,26.7,84,18.6,71.3,1012.06,0
02/06/2022 05:00,9.99,27.29,86.9,19.53,40,1013.24,0
02/06/2022 06:00,0,27.89,87.2,17.8,51.1,1016.05,0
02/06/2022 07:00,67.14,28.6,85.1,19.67,75.1,1013.7,1.73
02/06/2022 08:00,302.29,29.13,83.7,19.96,43.9,1012.57,3.04
02/06/2022 09:00,531.46,30.01,83.9,19.76,59.2,1013.72,4.05
02/06/2022 10:00,749.92,30.8,84,18.37,66.8,1010.93,5.26
02/06/2022 11:00,758.87,31.11,84.1,19.73,51.3,1011.95,5.57
02/06/2022 12:00,791.9,31.56,77,21.98,55.5,1013.28,6.13
02/06/2022 13:00,710.71,32.55,78,20.36,72.3,1014.85,5.44
02/06/2022 14:00,620.88,31.76,74.2,22.77,62,1011.92,5.18
02/06/2022 15:00,484.21,32.05,74.5,24.37,63.2,1012.87,3.94
02/06/2022 16:00,235.64,30.98,76.7,24.82,33.5,1012.66,2.77
02/06/2022 17:00,27.07,30.61,71.8,24.36,59.8,1009.17,1.56
02/06/2022 18:00,0,30.31,73.7,27.22,69.4,1012.9,0
02/06/2022 19:00,0,30.07,74.8,28.48,41.1,1012.21,0
02/06/2022 20:00,4.32,29.16,72.5,26.24,64.1,1011.44,0
02/06/2022 21:00,0,28.34,74.4,26.76,51.4,1012.33,0
02/06/2022 22:00,0,27.65,76.8,25.16,69.9,1012.09,0
02/06/2022 23:00,4.84,26.7,77,25.93,63.8,1013.05,0
03/06/2022 00:00,0,26.92,77.3,26.22,54.3,1012.72,0
03/06/2022 01:00,3.51,26.7,81.5,25.06,50.2,1012.01,0
03/06/2022 02:00,4.51,26.7,82,23.98,63.9,1011.74,0
03/06/2022 03:00,0,26.7,82.2,20.71,59.1,1013.54,0
03/06/2022 04:00,5.74,26.74,86.1,22.32,32,1012.25,0
03/06/2022 05:00,0,27.2,81.9,20.36,46.7,1011.43,0
03/06/2022 06:00,0,28.44,80.8,19.19,54.8,1011.51,0
03/06/2022 07:00,54.56,29.23,85.2,20.13,52.5,1014,1.65
03/06/2022 08:00,315,29.51,86.1,20.04,58,1012.51,2.98
03/06/2022 09:00,515.58,30.18,83.2,19.95,62.9,1012.23,4.1
03/06/2022 10:00,699.78,31.17,82.4,18.73,51.2,1012.6,4.95
03/06/2022 11:00,769.3,31.48,80.5,18.35,66.4,1012.79,5.43
03/06/2022 12:00,900.5,31.65,79.1,21.03,59.1,1011.65,6.03
03/06/2022 13:00,804.48,32.09,74.8,21.97,64.5,1014.66,5.81
03/06/2022 14:00,670.48,32.52,76.3,21.56,60.5,1013.1,4.8
03/06/2022 15:00,476.97,32.24,73.6,22.99,65.7,1014.77,4.1
03/06/2022 16:00,250.78,30.72,74.2,23.9,75.7,1012.1,2.71
03/06/2022 17:00,26.36,30.96,72.9,23.39,58.5,1015.01,1.56
03/06/2022 18:00,11.91,30.39,75,22.79,45.7,1013.09,0
03/06/2022 19:00,0,29.72,70.7,27.41,46,1013.98,0
03/06/2022 20:00,13.76,29.03,78.4,26.66,35.6,1014.93,0
03/06/2022 21:00,10.86,28.27,73.8,26.1,44,1014.99,0
03/06/2022 22:00,5.26,27.13,76.1,24.47,42,1013.87,0
03/06/2022 23:00,2.75,26.7,77.4,26.1,56,1013.25,0
04/06/2022 00:00,0,27.28,80.9,23.26,61.1,1011.19,0
04/06/2022 01:00,0,26.85,79.5,22.07,71.3,1012.37,0
04/06/2022 02:00,6.78,26.71,82.1,22.82,41.6,1013.79,0
04/06/2022 03:00,0,26.7,84.2,21.79,67.8,1012.45,0
04/06/2022 04:00,12.05,26.7,84.7,19.99,51.2,1012.11,0
04/06/2022 05:00,2.83,27.6,86.8,19.71,66.6,1013.36,0
04/06/2022 06:00,1.76,28.34,83.7,18.61,54,1012.99,0
04/06/2022 07:00,66.61,28.42,87.8,18.98,45.9,1014.55,1.7
04/06/2022 08:00,322.4,29.5,84.9,18.31,42.8,1013.79,2.8
04/06/2022 09:00,549.79,30.13,83.8,19.46,57.7,1012.36,4.06
04/06/2022 10:00,720.34,31.06,80.9,20.2,42.7,1013.65,5.16
04/06/2022 11:00,755.68,30.72,80.1,19.53,68.5,1012.64,5.61
04/06/2022 12:00,811.69,31.7,81,20.17,45.4,1011.85,6.11
04/06/2022 13:00,829.28,32.1,77.7,20.85,67.5,1013.56,5.66
04/06/2022 14:00,675.91,31.97,77.1,22.5,50.1,1014.13,4.91
04/06/2022 15:00,461.14,32.27,72.6,23.9,69.8,1014.22,4
04/06/2022 16:00,245.21,30.91,72.8,24.15,50.6,1011.64,2.76
04/06/2022 17:00,29.65,30.69,73.5,25.72,55.8,1011.98,1.52
04/06/2022 18:00,14.25,30.18,72.6,25.22,39.3,1014.26,0
04/06/2022 19:00,4.97,28.88,75.9,25.55,53.3,1012.14,0
04/06/2022 20:00,0,28.63,72.8,26.97,43.7,1013.92,0
04/06/2022 21:00,4.06,28.38,72.1,27.64,41.3,1011.14,0
04/06/2022 22:00,13,27.29,73.2,25.9,38.6,1014.04,0
04/06/2022 23:00,3.88,26.7,78.2,25.91,53.3,1012.12,0
05/06/2022 00:00,0,27.15,79.5,23.33,58.3,1012.19,0
05/06/2022 01:00,0,26.7,82,22.4,65.3,1012.27,0
05/06/2022 02:00,2.85,26.74,84.9,20.8,78.9,1011.71,0
05/06/2022 03:00,0,26.7,83.8,21.27,79.1,1012.27,0
05/06/2022 04:00,0,26.7,87.8,20.19,41.5,1014.9,0
05/06/2022 05:00,3.84,27.4,85.6,16.64,64.1,1012.69,0
05/06/2022 06:00,19.08,27.87,83.4,17.73,60.3,1012.66,0
05/06/2022 07:00,71.05,29.26,84.4,18.67,57.7,1011.47,1.74
05/06/2022 08:00,291.47,29.49,86.5,17.68,58,1012.99,3.02
05/06/2022 09:00,522.32,30.06,83,17.5,62.8,1011.27,4.14
05/06/2022 10:00,686.67,30.71,82.6,19.15,38.6,1015.59,5.21
05/06/2022 11:00,821.55,30.91,81.6,20.79,73.3,1011.21,5.76
05/06/2022 12:00,853.18,31.59,82.8,18.45,76.9,1013.67,5.96
05/06/2022 13:00,692.88,31.85,80.3,20.16,53.5,1012.85,5.85
05/06/2022 14:00,647.39,31.95,77,22.85,66.8,1012.29,4.7
05/06/2022 15:00,456.49,31.89,75.5,23.66,70.8,1013.84,4.15
05/06/2022 16:00,261.61,31.16,75.3,24.02,60.1,1012.5,2.86
05/06/2022 17:00,32.8,30.68,72.5,25.74,45.2,1013.21,1.63
05/06/2022 18:00,0.69,30.38,73.8,26.7,65.8,1012.75,0
05/06/2022 19:00,1.63,29.91,71.2,24.78,65.1,1012.16,0
05/06/2022 20:00,8.24,29.25,74.9,27.42,39.8,1013.99,0
05/06/2022 21:00,15.46,28.04,74.9,28.65,56.2,1013.12,0
05/06/2022 22:00,7.89,26.89,72.4,25.97,64.5,1012.9,0
05/06/2022 23:00,6.95,26.7,76.4,25.71,69.7,1012.76,0
06/06/2022 00:00,0,26.83,79.4,25.87,52.9,1014.07,0
06/06/2022 01:00,0,26.76,84,23.5,53.8,1013.57,0
06/06/2022 02:00,6.21,26.73,81.3,23.22,52.4,1015.84,0
06/06/2022 03:00,0.63,26.98,82.8,21.53,34.2,1010.49,0
06/06/2022 04:00,5.14,26.7,83.1,19.75,67.7,1013.76,0
06/06/2022 05:00,3.81,27.24,85.2,20.61,33.4,1013.95,0
06/06/2022 06:00,0.27,27.42,86,17.95,58.2,1011.47,0
06/06/2022 07:00,54.2,28.82,83.8,19.87,35,1012.6,1.76
06/06/2022 08:00,321.84,29.36,82.4,16.94,60.1,1012.16,2.89
06/06/2022 09:00,493.25,30.33,84.5,17.55,62,1013.76,4.15
06/06/2022 10:00,717.95,30.55,81.9,18.49,74.6,1011.76,5.27
06/06/2022 11:00,839.24,31.16,80,17.56,61.1,1012.03,6.08
06/06/2022 12:00,887.59,31.75,79.6,22.12,64.4,1012.93,5.92
06/06/2022 13:00,800.99,31.59,76.1,20.96,62.3,1014.62,5.7
06/06/2022 14:00,640.61,31.87,78.1,23.34,55.5,1012.79,4.73
06/06/2022 15:00,481.71,32.7,76.6,24.87,31.8,1010.67,4.05
06/06/2022 16:00,216.94,31.12,73.6,25.39,41.3,1013.66,2.85
06/06/2022 17:00,27.36,30.58,75.1,26.77,50.4,1013.74,1.62
06/06/2022 18:00,4.4,30.34,70.6,26.81,55.4,1016.25,0
06/06/2022 19:00,0,30.24,72.6,27.14,56.4,1013.81,0
06/06/2022 20:00,2.74,29.03,73.4,24.67,57.4,1014.45,0
06/06/2022 21:00,0.42,27.77,76.3,26.63,63,1012.45,0
06/06/2022 22:00,5.11,27.33,76.8,26.33,54.3,1011.2,0
06/06/2022 23:00,0,26.7,77.6,27.58,30,1013.43,0
07/06/2022 00:00,0,27.03,79.4,24.64,50.5,1013.6,0
07/06/2022 01:00,0,26.86,82.1,24.59,43,1012.92,0
07/06/2022 02:00,11.59,26.76,83.4,22.67,46.6,1013.06,0
07/06/2022 03:00,0,26.7,86.7,20.81,47.5,1013.24,0
07/06/2022 04:00,0,26.7,85.8,19.75,65.4,1013.57,0
07/06/2022 05:00,6.84,27.05,87.7,19.37,62.6,1011.93,0
07/06/2022 06:00,0,28.52,87.1,18.06,75.7,1012.71,0
07/06/2022 07:00,57.37,28.92,87.2,18.82,40.4,1013.66,1.75
07/06/2022 08:00,293.32,29.3,83,17,54.5,1010.78,2.8
07/06/2022 09:00,495.74,29.65,84.7,18.89,73.1,1013.21,4.34
07/06/2022 10:00,738.69,30.74,83.8,17.38,70.1,1012.31,4.79
07/06/2022 11:00,774.66,31.59,80.2,18.49,59.9,1014.97,5.93
07/06/2022 12:00,833.64,31.74,83.1,20.69,58.1,1011.27,5.83
07/06/2022 13:00,841.54,31.75,79,23.77,40.3,1012.57,5.92
07/06/2022 14:00,617.99,31.47,76.6,22.15,39.5,1012.97,4.97
07/06/2022 15:00,470.56,32.15,74.8,24.95,52.6,1011.64,4.03
07/06/2022 16:00,223.33,30.9,71.9,24.04,53.6,1012.72,2.68
07/06/2022 17:00,17.89,30.32,73.2,26.22,40.9,1014.09,1.55
07/06/2022 18:00,0.41,30.17,73.8,27.66,78.3,1012.6,0
07/06/2022 19:00,0,29.66,71.4,26.52,46.8,1014.29,0
07/06/2022 20:00,0,29.12,71.5,26.99,61.1,1014.57,0
07/06/2022 21:00,0,28.43,76.3,25.88,68,1011.72,0
07/06/2022 22:00,7.92,27.46,75.8,26.36,59.2,1012.64,0
07/06/2022 23:00,6.14,26.94,77.1,24.09,52.4,1013.14,0
08/06/2022 00:00,0,26.9,78,22.58,49.8,1012.3,0
08/06/2022 01:00,0,26.7,82.3,22.98,47.2,1013.62,0
08/06/2022 02:00,0,26.86,81.7,24.73,64.6,1011.31,0
08/06/2022 03:00,9.52,26.7,82.2,22.96,40.3,1013.7,0
08/06/2022 04:00,4.68,26.71,82.2,20.83,37.6,1013.09,0
08/06/2022 05:00,9.96,27.56,84.5,18.07,41.5,1012.44,0
08/06/2022 06:00,6.36,27.86,81.5,18.77,66.4,1012.75,0
08/06/2022 07:00,58.95,28.29,86.4,18.74,55.2,1014.12,1.65
08/06/2022 08:00,302.64,29.78,84.7,17.76,47,1012.77,3.15
08/06/2022 09:00,522.33,30.58,83,19.84,56.2,1012.98,4.07
08/06/2022 10:00,714.08,30.97,82.3,20.2,33.8,1013.33,4.95
08/06/2022 11:00,736.36,31.34,80.9,19.84,50.9,1012.76,5.84
08/06/2022 12:00,834.38,31.24,77.9,18.76,55.4,1013.02,6.13
08/06/2022 13:00,798.04,31.82,73.9,20.7,87.4,1014.28,5.3
08/06/2022 14:00,604.99,32.19,75.7,23.06,37.7,1015.28,4.75
08/06/2022 15:00,454.31,32.08,76.7,24.2,56.3,1014.11,3.73
08/06/2022 16:00,219.6,30.22,72.2,24.44,43.3,1013.8,3.04
08/06/2022 17:00,24.75,30.5,76,24.28,49.9,1013.49,1.59
08/06/2022 18:00,8.92,30.82,74.3,25.49,45,1013.75,0
08/06/2022 19:00,0,29.67,74.3,25.71,42,1012.24,0
08/06/2022 20:00,0,29.02,74.4,28.68,53.3,1012.6,0
08/06/2022 21:00,8.87,28.5,76,23.83,35.8,1013.78,0
08/06/2022 22:00,0,27.72,77.1,26.58,71.9,1015.24,0
08/06/2022 23:00,0,26.7,79.1,24.38,55.5,1013.27,0
09/06/2022 00:00,0,27.18,74.8,25.58,0,1014.01,0
09/06/2022 01:00,3.21,26.7,83.2,24.36,0,1013.56,0
09/06/2022 02:00,10.05,26.81,79.9,23.97,0,1012.86,0
09/06/2022 03:00,0,26.7,81.5,24.14,0,1012.97,0
09/06/2022 04:00,1.84,26.7,83.9,19.83,0,1012.4,0
09/06/2022 05:00,4.22,27.25,85.1,18.7,0,1014.72,0
09/06/2022 06:00,3.94,28.29,82.9,17.64,0,1014.02,0
09/06/2022 07:00,56.65,28.53,86.8,17.61,0,1012.03,1.69
09/06/2022 08:00,289.57,29.47,82.7,18.61,0,1012.22,2.87
09/06/2022 09:00,513.1,30.19,85.9,16.94,70.4,1015,4.53
09/06/2022 10:00,728.95,30.59,83.3,18,0,1012.24,5.06
09/06/2022 11:00,773.54,31.02,81.1,18.34,0,1011.33,5.67
09/06/2022 12:00,858.14,31.36,77.6,19.13,51.4,1012.42,6.13
09/06/2022 13:00,736.55,31.32,75.3,21.55,0,1013.79,5.34
09/06/2022 14:00,602.46,32.19,78.3,22.6,0,1012.36,4.8
09/06/2022 15:00,422.41,32.06,76.3,22.35,73.3,1013.09,3.66
09/06/2022 16:00,239.88,30.87,73.6,25.34,67.4,1014.41,2.91
09/06/2022 17:00,7.67,30.44,71.2,25.6,58.2,1012.91,1.52
09/06/2022 18:00,0,30.06,71.2,25.48,0,1013.87,0
09/06/2022 19:00,0,29.58,74.1,25.11,0,1013.22,0
09/06/2022 20:00,8.23,28.97,76.8,25.64,79.5,1012.09,0
09/06/2022 21:00,19.13,27.88,74.1,26.59,49.4,1011.61,0
09/06/2022 22:00,0,27.55,78.1,26.38,0,1012.61,0
09/06/2022 23:00,0,26.7,78.6,25.79,72.2,1013.57,0
10/06/2022 00:00,3.4,27.26,78.8,23.91,0,1014.35,0
